group_prob,misclass_prob,pop_size,pval_mean,pval_median,pval_std,pval_min,pval_max,time_cost
"(0.85000000000000031, 0.14999999999999969)",0.4,10000,19722856.5292,19634466.729,331048.292768,20590548.4674,19370897.8223,4.43150806427
"(0.85000000000000031, 0.14999999999999969)",0.4,100000,1970586119.14,1969235700.99,10036975.2605,1988356660.43,1953649271.57,44.397810936
"(0.85000000000000031, 0.14999999999999969)",0.4,1000000,1.97208373956e+11,1.97147786818e+11,386790754.443,1.97873244142e+11,1.9671441776e+11,441.057777882
"(0.85000000000000031, 0.14999999999999969)",0.45,100,1764.68037602,1741.48234663,169.688972818,2127.90624867,1591.56334112,0.0728080272675
"(0.85000000000000031, 0.14999999999999969)",0.45,1000,178461.28494,178793.772941,6925.51779717,188928.387691,161337.605692,0.463027954102
"(0.85000000000000031, 0.14999999999999969)",0.45,10000,17705356.1219,17722508.5762,109104.933932,17861256.2942,17506371.089,4.46387410164
"(0.85000000000000031, 0.14999999999999969)",0.45,100000,1775079319.03,1776372006.98,6332238.39191,1783517182.11,1759992527.38,44.8547210693
"(0.85000000000000031, 0.14999999999999969)",0.45,1000000,1.77271796342e+11,1.77187285679e+11,275912699.23,1.77747239198e+11,1.76833516017e+11,447.970261097
"(0.90000000000000036, 0.099999999999999645)",0.0,100,6566.45704789,6761.02271466,851.575332003,7980.8467301,4968.91306516,0.0686020851135
"(0.90000000000000036, 0.099999999999999645)",0.0,1000,655804.750876,649271.838994,22870.7967251,690172.321506,627825.309666,0.42688703537
"(0.90000000000000036, 0.099999999999999645)",0.0,10000,65503077.0159,65294211.7393,620456.635726,66627511.5904,64663653.2052,4.06232690811
"(0.90000000000000036, 0.099999999999999645)",0.0,100000,6564145877.37,6563213016.54,19879841.0172,6598676135.63,6522855842.66,40.8717808723
"(0.90000000000000036, 0.099999999999999645)",0.0,1000000,6.56944223647e+11,6.56898280304e+11,473071454.06,6.57869379464e+11,6.56095110667e+11,407.454186916
"(0.90000000000000036, 0.099999999999999645)",0.05,100,5429.68571163,5365.89007831,501.493876822,6537.33763833,4622.86444575,0.0688378810883
"(0.90000000000000036, 0.099999999999999645)",0.05,1000,579473.93757,582374.853364,17929.9752878,614607.054402,551335.329221,0.428716182709
"(0.90000000000000036, 0.099999999999999645)",0.05,10000,57634825.4238,57732892.6631,563263.38951,58404193.0459,56347935.3107,4.13297700882
"(0.90000000000000036, 0.099999999999999645)",0.05,100000,5733600735.26,5735683809.87,19299878.2394,5763087723.17,5701891232.95,41.289080143
"(0.90000000000000036, 0.099999999999999645)",0.05,1000000,5.72481402181e+11,5.72535285217e+11,643882661.429,5.73680402051e+11,5.71403923806e+11,410.626183033
"(0.90000000000000036, 0.099999999999999645)",0.1,100,5087.52044352,5322.49308705,552.681303235,5687.74939422,4062.27154108,0.0677981376648
"(0.90000000000000036, 0.099999999999999645)",0.1,1000,499693.262191,497614.731595,22992.4625127,540016.584797,466100.482839,0.433366060257
"(0.90000000000000036, 0.099999999999999645)",0.1,10000,49375965.9703,49334832.7885,737571.921479,50549308.7246,48465711.6712,4.18068313599
"(0.90000000000000036, 0.099999999999999645)",0.1,100000,4972576222.69,4971191393.48,12278984.1606,4994185980.19,4947893257.29,41.6428179741
"(0.90000000000000036, 0.099999999999999645)",0.1,1000000,4.96579530304e+11,4.96403850824e+11,831002891.664,4.98425140051e+11,4.95522141431e+11,417.85579586
"(0.90000000000000036, 0.099999999999999645)",0.15,100,4528.92692924,4479.29956369,654.336872577,6133.52598888,3617.56103583,0.0740659236908
"(0.90000000000000036, 0.099999999999999645)",0.15,1000,420503.553754,423906.810308,18527.2307922,454480.520726,392176.882384,0.442649841309
"(0.90000000000000036, 0.099999999999999645)",0.15,10000,43071803.8007,43087953.865,384301.147325,43622442.8305,42211756.3599,4.25296497345
"(0.90000000000000036, 0.099999999999999645)",0.15,100000,4299912813.81,4299776006.61,21938158.8096,4331825448.05,4266031175.76,42.5129339695
"(0.90000000000000036, 0.099999999999999645)",0.15,1000000,4.28999350353e+11,4.29002732592e+11,402547796.709,4.29576215177e+11,4.28090178645e+11,421.508045912
"(0.90000000000000036, 0.099999999999999645)",0.2,100,3597.64504729,3737.89820502,607.289698064,4584.24947314,2683.35660404,0.0708620548248
"(0.90000000000000036, 0.099999999999999645)",0.2,1000,371448.491974,375143.706273,18487.1642798,398559.983134,341570.986047,0.445091962814
"(0.90000000000000036, 0.099999999999999645)",0.2,10000,36936248.0269,36936549.2326,399833.943568,37538132.0256,36128757.1332,4.26242399216
"(0.90000000000000036, 0.099999999999999645)",0.2,100000,3686917298.25,3685319027.63,17401804.6376,3706622114.43,3659862216.23,43.086452961
"(0.90000000000000036, 0.099999999999999645)",0.2,1000000,3.69155975036e+11,3.69149688654e+11,551832569.894,3.70112593792e+11,3.68095075505e+11,425.769809008
"(0.90000000000000036, 0.099999999999999645)",0.25,100,3143.55028815,3103.65058443,418.376055086,3924.76218339,2356.51811208,0.0687181949615
"(0.90000000000000036, 0.099999999999999645)",0.25,1000,317809.355995,317795.965796,12648.4853902,336760.47057,293407.674666,0.44430398941
"(0.90000000000000036, 0.099999999999999645)",0.25,10000,31642632.4034,31578974.0855,469455.848394,32513509.9107,31004894.9874,4.2851858139
"(0.90000000000000036, 0.099999999999999645)",0.25,100000,3178902998.99,3177174173.0,16030454.5567,3204930654.19,3154780429.39,42.9219517708
"(0.90000000000000036, 0.099999999999999645)",0.25,1000000,3.16879587995e+11,3.17009658544e+11,589276731.328,3.17540702951e+11,3.15472732281e+11,429.182326078
"(0.90000000000000036, 0.099999999999999645)",0.3,100,2763.02255405,2807.65345997,472.301583147,3529.31837142,1883.79030133,0.071457862854
"(0.90000000000000036, 0.099999999999999645)",0.3,1000,274810.837861,271953.972737,14109.5133383,299623.625237,256728.842451,0.455835819244
"(0.90000000000000036, 0.099999999999999645)",0.3,10000,27023012.513,27163925.1918,696131.385974,28066303.8962,25856348.0522,4.38282012939
"(0.90000000000000036, 0.099999999999999645)",0.3,100000,2719757286.98,2720318886.55,19004005.6553,2751484791.36,2690891095.77,43.6120789051
"(0.90000000000000036, 0.099999999999999645)",0.3,1000000,2.72005291474e+11,2.72168102753e+11,563081482.299,2.72596718247e+11,2.70924602997e+11,434.254853964
"(0.90000000000000036, 0.099999999999999645)",0.35,100,2407.37180819,2252.93622275,382.812969033,3065.2481617,1992.96467764,0.070188999176
"(0.90000000000000036, 0.099999999999999645)",0.35,1000,236361.072681,236969.534808,6697.57114014,250028.589514,226520.992748,0.454838991165
"(0.90000000000000036, 0.099999999999999645)",0.35,10000,23382831.7208,23365870.0941,352134.074092,23897184.9999,22764357.3053,4.41982483864
"(0.90000000000000036, 0.099999999999999645)",0.35,100000,2351417962.42,2349001777.63,11936037.3731,2379563804.56,2334301140.71,43.6035108566
"(0.90000000000000036, 0.099999999999999645)",0.35,1000000,2.34426237979e+11,2.34556705097e+11,422805537.688,2.35111802549e+11,2.33620527886e+11,437.163442135
"(0.90000000000000036, 0.099999999999999645)",0.4,100,2001.1451135,1959.87330798,254.602529513,2540.69968063,1689.52551512,0.0715219974518
"(0.90000000000000036, 0.099999999999999645)",0.4,1000,202193.824712,202875.968857,10966.3986837,219784.989636,182397.678483,0.459881782532
"(0.90000000000000036, 0.099999999999999645)",0.4,10000,20327377.5241,20242202.6784,348797.528977,21058701.2893,19831106.5639,4.44333815575
"(0.90000000000000036, 0.099999999999999645)",0.4,100000,2036300622.47,2035750542.9,5070942.22272,2043287141.01,2025262755.59,44.30210495
"(0.90000000000000036, 0.099999999999999645)",0.4,1000000,2.03784166325e+11,2.03799925338e+11,305121849.644,2.04173870401e+11,2.03204213512e+11,444.349215984
"(0.90000000000000036, 0.099999999999999645)",0.45,100,2010.72556367,1934.59033854,378.82633757,2701.96236218,1548.08466452,0.0706558227539
"(0.90000000000000036, 0.099999999999999645)",0.45,1000,181991.809972,180951.236521,7023.08448495,192705.106248,170365.068371,0.460886001587
"(0.90000000000000036, 0.099999999999999645)",0.45,10000,17903018.4287,17816453.1857,232012.895678,18440314.4162,17697621.3972,4.45810198784
"(0.90000000000000036, 0.099999999999999645)",0.45,100000,1796053905.12,1798925002.08,8246208.97554,1803816361.34,1779187320.29,44.5095999241
"(0.90000000000000036, 0.099999999999999645)",0.45,1000000,1.79763513036e+11,1.79636862154e+11,227025272.406,1.80116067698e+11,1.79521075139e+11,446.201083899
