group_prob,misclass_prob,pop_size,pval_mean,pval_median,pval_std,pval_min,pval_max,time_cost
"(0.90000000000000036, 0.099999999999999645)",0.1,100,83.4063203042,82.8095020669,1.74243958193,86.6826254633,81.307763214,0.0681359767914
"(0.90000000000000036, 0.099999999999999645)",0.1,1000,849.556462369,849.905149157,7.04577054893,859.687402981,838.38116059,0.43590092659
"(0.90000000000000036, 0.099999999999999645)",0.1,10000,8495.50045013,8497.39049619,20.6216611313,8541.20329581,8466.79446621,4.20843410492
"(0.90000000000000036, 0.099999999999999645)",0.1,100000,85002.2060019,85009.7532122,65.8874516188,85103.0126854,84869.9815039,42.0448269844
"(0.90000000000000036, 0.099999999999999645)",0.1,1000000,849960.565153,849966.388316,103.801797203,850118.238751,849784.403164,421.501486063
"(0.90000000000000036, 0.099999999999999645)",0.15,100,82.4418859035,82.7992511803,2.15052407117,85.896086846,78.60280403,0.0685908794403
"(0.90000000000000036, 0.099999999999999645)",0.15,1000,824.930529334,823.25218576,5.08933567771,835.089590349,818.074700949,0.445986032486
"(0.90000000000000036, 0.099999999999999645)",0.15,10000,8257.65211426,8253.29982664,18.9296539383,8294.48925374,8221.45211317,4.28033208847
"(0.90000000000000036, 0.099999999999999645)",0.15,100000,82516.7173972,82537.8457184,64.7703246056,82592.8408703,82360.829395,42.4119207859
"(0.90000000000000036, 0.099999999999999645)",0.15,1000000,824970.686522,824978.885365,202.61065263,825328.186913,824554.111521,425.260704041
"(0.90000000000000036, 0.099999999999999645)",0.2,100,80.3622696125,80.7560598889,1.08285353423,81.5110410046,78.0655951703,0.0690810680389
"(0.90000000000000036, 0.099999999999999645)",0.2,1000,801.462853066,800.083340331,6.34443389892,812.282239207,788.999616149,0.445985078812
"(0.90000000000000036, 0.099999999999999645)",0.2,10000,8007.19630117,8008.86000601,17.9590038992,8038.21741058,7979.81111673,4.30246210098
"(0.90000000000000036, 0.099999999999999645)",0.2,100000,79996.0024678,79993.1178988,49.0068542352,80094.5379615,79938.2661417,43.0304939747
"(0.90000000000000036, 0.099999999999999645)",0.2,1000000,800098.668033,800074.115826,240.980950599,800653.908748,799744.074514,430.533875942
"(0.90000000000000036, 0.099999999999999645)",0.25,100,78.3866539133,78.292793036,2.31146427408,83.2731384417,75.1226232801,0.0708501338959
"(0.90000000000000036, 0.099999999999999645)",0.25,1000,775.675799833,777.519971147,8.35973594889,790.277542562,762.126387132,0.453253984451
"(0.90000000000000036, 0.099999999999999645)",0.25,10000,7733.52693571,7731.24716728,30.6016823435,7794.80604621,7688.73618684,4.35295820236
"(0.90000000000000036, 0.099999999999999645)",0.25,100000,77493.4705476,77482.525791,59.7475016665,77610.5616883,77413.5493121,43.7601959705
"(0.90000000000000036, 0.099999999999999645)",0.25,1000000,775087.864224,774993.675357,392.856120097,775756.36981,774598.497064,436.992891073
"(0.90000000000000036, 0.099999999999999645)",0.3,100,74.953971472,74.7339409588,1.86488274313,78.2542950554,71.7185221541,0.0704531669617
"(0.90000000000000036, 0.099999999999999645)",0.3,1000,752.038142235,749.588555891,10.5816333596,769.386069407,737.297938179,0.458134889603
"(0.90000000000000036, 0.099999999999999645)",0.3,10000,7502.79643038,7489.89243691,38.1663685273,7570.82346611,7452.35772109,4.41383910179
"(0.90000000000000036, 0.099999999999999645)",0.3,100000,75003.7666757,74987.6486094,118.364712298,75213.8249083,74792.8229256,44.2452838421
"(0.90000000000000036, 0.099999999999999645)",0.3,1000000,750057.019722,750118.502294,224.419336466,750292.215509,749580.857925,441.4389081
"(0.90000000000000036, 0.099999999999999645)",0.35,100,71.8018338568,71.4806809347,2.65396879487,76.9520370908,66.5378402197,0.0711159706116
"(0.90000000000000036, 0.099999999999999645)",0.35,1000,720.102401249,717.12823516,7.5903665114,732.177337473,710.993917802,0.464402198792
"(0.90000000000000036, 0.099999999999999645)",0.35,10000,7262.91329379,7265.63622333,26.4045976235,7307.37562987,7202.19367579,4.4522600174
"(0.90000000000000036, 0.099999999999999645)",0.35,100000,72461.2743048,72443.6727564,80.916885837,72604.7952013,72346.8527798,44.4781661034
"(0.90000000000000036, 0.099999999999999645)",0.35,1000000,725054.103112,725092.055063,185.84367164,725321.643985,724761.399898,446.070278168
"(0.90000000000000036, 0.099999999999999645)",0.4,100,70.2547764786,71.1060972152,3.13155500806,73.8588780617,64.5343576377,0.0724000930786
"(0.90000000000000036, 0.099999999999999645)",0.4,1000,697.540253099,699.137008478,6.74838594759,705.073419944,685.160949525,0.471457958221
"(0.90000000000000036, 0.099999999999999645)",0.4,10000,7003.0886394,7005.91753526,26.3302384625,7043.8522055,6964.44050222,4.51250696182
"(0.90000000000000036, 0.099999999999999645)",0.4,100000,70038.9528698,70031.9955568,42.386921958,70101.9029287,69971.3619882,45.1817891598
"(0.90000000000000036, 0.099999999999999645)",0.4,1000000,700118.220493,700129.050142,221.085438798,700588.240131,699713.603556,451.088492155
"(0.90000000000000036, 0.099999999999999645)",0.45,100,67.2261775912,68.007746557,1.95337840605,69.5273822211,63.552031078,0.0733840465546
"(0.90000000000000036, 0.099999999999999645)",0.45,1000,672.883814139,672.917406208,7.96872968794,686.212244405,659.615453089,0.472645044327
"(0.90000000000000036, 0.099999999999999645)",0.45,10000,6739.43050862,6734.9025488,23.9521603065,6782.07412978,6708.11780425,4.57358503342
"(0.90000000000000036, 0.099999999999999645)",0.45,100000,67469.8007201,67463.4923464,55.6609476856,67614.4392198,67407.6455677,45.5988111496
"(0.90000000000000036, 0.099999999999999645)",0.45,1000000,675038.163199,675008.062683,266.273835004,675475.35486,674662.972456,456.147676945
